530c8185d384a972e3085b8d,2014-02-25T11:40:08.519000+00:00,45.046,7.268,1.7,MLv,19,None,EOST,manual,6,13,245.2,manual,Giaveno,6
530be9c8d384a972e3085b77,2014-02-25T00:52:45.066000+00:00,46.234,7.874,2.9,MLv,3,None,EOST,manual,32,45,141.41,manual,Sierre,27
530a7d3cd384a972e3085b65,2014-02-23T22:57:15.855000+00:00,46.168,7.924,1.8,MLv,3,from location,EOST,manual,6,14,220.01,manual,Domodossola,29
530c714dd384a972e3085b89,2014-02-23T07:34:52.240000+00:00,45.044,7.213,1.2,MLv,23,None,EOST,manual,4,8,274.65,manual,Giaveno,11
53063366d384a972e3085b45,2014-02-20T16:53:07.315000+00:00,45.922,6.102,1.2,MLv,5,None,EOST,manual,6,11,106.68,manual,Annecy,3
53061b41d384a972e3085b43,2014-02-20T15:10:17.640000+00:00,47.213,7.346,1.7,MLv,14,None,EOST,manual,11,22,165.44,manual,Biel,12
53053a38d384a972e3085b34,2014-02-19T23:10:12.291000+00:00,45.044,6.552,2.2,MLv,9,None,EOST,manual,20,31,116.01,manual,Briançon,18
530504a0d384a972e3085b33,2014-02-19T19:21:24.273000+00:00,46.661,7.611,1.7,MLv,33,None,EOST,manual,5,11,206.65,manual,Thun,10
530491d4d384a972e3085b2f,2014-02-19T11:11:15.177000+00:00,48.153,7.699,0.7,MLv,0,None,EOST,manual,4,8,226.0,manual,Teningen,9
5305c1ddd384a972e3085b39,2014-02-19T11:04:46.084000+00:00,46.011,6.91,0.9,MLv,5,None,EOST,manual,4,9,220.4,manual,Sallanches,23
53031fbad384a972e3085b1f,2014-02-18T08:52:32.441000+00:00,47.222,7.108,1.5,MLv,13,None,EOST,manual,16,35,114.65,manual,Biel,14
53048084d384a972e3085b2c,2014-02-17T20:59:37.215000+00:00,46.086,6.857,1.1,MLv,7,None,EOST,manual,3,6,209.63,manual,Cluses,22
5301d63cd384a972e3085b0d,2014-02-17T09:26:54.464000+00:00,46.818,6.759,1.8,MLv,11,from location,EOST,manual,12,26,77.04,manual,Yverdon-les-Bains,10
5301cba5d384a972e3085b05,2014-02-16T13:14:28.720000+00:00,47.694,7.44,0.9,MLv,16,None,EOST,manual,6,11,179.74,manual,Mulhouse,10
5301d630d384a972e3085b0c,2014-02-15T13:44:07.693000+00:00,46.28,6.844,1.5,MLv,19,None,EOST,manual,3,6,238.16,manual,Montreux,18
5301cab9d384a972e3085b04,2014-02-14T19:48:23.600000+00:00,47.977,7.775,0.9,MLv,17,None,EOST,manual,5,10,124.55,manual,Freiburg,6
5301d514d384a972e3085b0b,2014-02-14T18:53:02.627000+00:00,46.05,7.397,1.7,MLv,0,None,EOST,manual,3,7,259.64,manual,Sion,20
52fd4104d384a972e3085ae7,2014-02-13T22:00:56.422000+00:00,45.914,7.215,1.1,MLv,21,None,EOST,manual,6,11,278.6,manual,Aosta,21
52faa101d384a972e3085aca,2014-02-11T22:13:40.230000+00:00,48.318,6.717,1.5,MLv,10,from location,EOST,manual,8,15,227.96,manual,Épinal,25
52f98cb5d384a972e3085ac3,2014-02-11T02:34:59.353000+00:00,47.437,7.462,1.4,MLv,23,from location,EOST,manual,6,12,211.82,manual,Allschwil,14
52f87b22d384a972e3085aa8,2014-02-10T07:07:40.060000+00:00,45.359,6.474,1.8,MLv,4,None,EOST,manual,9,16,118.5,manual,Saint-Jean-de-Maurienne,13
52f768d0d384a972e3085aa1,2014-02-09T11:37:13.595000+00:00,45.554,7.02,2.6,MLv,2,None,EOST,manual,14,21,192.16,manual,Aosta,31
52f89df0d384a972e3085aac,2014-02-09T08:11:44.715000+00:00,45.161,6.545,1.3,MLv,2,None,EOST,manual,10,19,116.8,manual,Briançon,30
52f672aed384a972e3085a9a,2014-02-08T18:06:46.352000+00:00,47.758,7.605,1.2,MLv,0,None,EOST,manual,4,7,185.35,manual,Müllheim,6
52f2f377d384a972e3085a74,2014-02-06T02:27:36.794000+00:00,46.723,6.857,1.9,MLv,17,from location,EOST,manual,8,16,159.19,manual,Yverdon-les-Bains,18
52eb6234d384a972e3085a20,2014-01-31T06:42:05.768000+00:00,47.16,7.183,1.3,MLv,3,None,EOST,manual,8,15,163.31,manual,Biel,6
52eadb56d384a972e3085a1d,2014-01-30T23:06:33.387000+00:00,47.442,7.925,1.4,MLv,29,from location,EOST,manual,7,14,211.93,manual,Olten,10
52ea43d0d384a972e3085a17,2014-01-30T12:19:26.837000+00:00,45.751,7.526,1.8,MLv,4,None,EOST,manual,6,14,249.43,manual,Aosta,16
52eb6579d384a972e3085a23,2014-01-30T10:17:53.298000+00:00,45.433,6.542,1.3,MLv,0,None,EOST,manual,4,6,283.2,manual,Saint-Jean-de-Maurienne,22
52e98efed384a972e3085a10,2014-01-29T23:28:24.097000+00:00,46.002,6.919,1.3,MLv,11,from location,EOST,manual,7,13,200.16,manual,Sallanches,23
52e982f7d384a972e3085a0f,2014-01-29T22:37:12.598000+00:00,47.088,7.17,1.3,MLv,10,operator assigned,EOST,manual,3,6,315.04,manual,Biel,7
52e9087fd384a972e3085a08,2014-01-29T13:54:30.796000+00:00,45.957,7.059,1.6,MLv,1,None,EOST,manual,8,15,209.73,manual,Martigny-Ville,16
52e900eed384a972e3085a04,2014-01-28T23:08:50.620000+00:00,48.028,7.861,0.6,MLv,7,None,EOST,manual,3,6,140.18,manual,Freiburg,4
52e7a72ed384a972e30859f3,2014-01-28T08:54:43.145000+00:00,47.542,6.598,1.8,MLv,16,None,EOST,manual,8,17,156.7,manual,Montbéliard,15
52e7747cd384a972e30859ef,2014-01-27T14:22:32.522000+00:00,47.586,7.832,1.4,MLv,0,None,EOST,manual,7,12,181.45,manual,Rheinfelden (Baden),4
52e48f7fd384a972e30859c1,2014-01-26T04:29:12.065000+00:00,46.066,7.128,1.9,MLv,0,None,EOST,manual,10,16,207.25,manual,Martigny-Ville,6
52e62e7ad384a972e30859dd,2014-01-25T03:44:44.671000+00:00,45.902,7.63,1.3,MLv,13,None,EOST,manual,6,9,241.25,manual,Aosta,30
52e62b7cd384a972e30859db,2014-01-24T10:10:39.248000+00:00,48.37,7.796,1.5,MLv,11,None,EOST,manual,7,12,105.04,manual,Lahr,6
52e223bfd384a972e30859aa,2014-01-24T08:24:56.772000+00:00,46.367,6.406,1.7,MLv,8,None,EOST,manual,12,27,116.44,manual,Thonon-les-Bains,6
52e231cbd384a972e30859ae,2014-01-24T02:38:07.005000+00:00,45.802,7.815,1.7,MLv,16,None,EOST,manual,4,9,262.25,manual,Zermatt,25
52e0e4fed384a972e30859a2,2014-01-23T09:44:58.336000+00:00,48.351,7.805,2.0,MLv,2,operator assigned,EOST,manual,17,31,78.03,manual,Lahr,5
52e0e1cbd384a972e30859a0,2014-01-23T04:58:13.585000+00:00,45.337,7.224,1.0,MLv,2,None,EOST,manual,4,6,271.75,manual,Susa,26
52e0e2b4d384a972e30859a1,2014-01-23T03:55:12.355000+00:00,45.061,6.508,1.2,MLv,0,None,EOST,manual,8,12,104.79,manual,Briançon,21
