52f672aed384a972e3085a9a	2014-02-08T18:06:46.352000+00:00	47.758	7.605	1.2	MLv	0	None	EOST	manual	4	7	185.35	manual	Müllheim	6
52e900eed384a972e3085a04	2014-01-28T23:08:50.620000+00:00	48.028	7.861	0.6	MLv	7	None	EOST	manual	3	6	140.18	manual	Freiburg	4
52e7747cd384a972e30859ef	2014-01-27T14:22:32.522000+00:00	47.586	7.832	1.4	MLv	0	None	EOST	manual	7	12	181.45	manual	Rheinfelden (Baden)	4
52e62b7cd384a972e30859db	2014-01-24T10:10:39.248000+00:00	48.37	7.796	1.5	MLv	11	None	EOST	manual	7	12	105.04	manual	Lahr	6
52e0e4fed384a972e30859a2	2014-01-23T09:44:58.336000+00:00	48.351	7.805	2.0	MLv	2	operator assigned	EOST	manual	17	31	78.03	manual	Lahr	5
52e081a9d384a972e3085997	2014-01-23T02:41:15.037000+00:00	47.529	7.775	1.5	MLv	18	from location	EOST	manual	10	19	185.04	manual	Rheinfelden (Baden)	4
52db3fc2d384a972e308594f	2014-01-19T02:58:24.099000+00:00	48.224	7.774	0.4	MLv	0	None	EOST	manual	4	8	115.14	manual	Ettenheim	5
52dabcd9d384a972e3085948	2014-01-18T17:40:06.460000+00:00	47.617	8.102	1.2	MLv	22	from location	EOST	manual	5	10	193.95	manual	Waldshut-Tiengen	9
52d66740d384a972e308591c	2014-01-15T10:45:44.806000+00:00	47.651	8.074	1.4	MLv	15	from location	EOST	manual	8	14	189.18	manual	Waldshut-Tiengen	11
52d650fad384a972e3085919	2014-01-14T12:02:11.684000+00:00	48.003	7.698	1.2	MLv	9	None	EOST	manual	6	10	114.74	manual	Unterkrozingen	9
52cc2316d384a972e308586d	2014-01-07T13:02:44.099000+00:00	48.212	7.787	0.5	MLv	0	None	EOST	manual	5	9	109.78	manual	Ettenheim	5
52cbcaafd384a972e308585a	2014-01-02T23:10:27.376000+00:00	48.213	7.796	1.0	MLv	0	None	EOST	manual	8	14	98.18	manual	Ettenheim	5
52cbcde8d384a972e308585c	2013-12-30T12:35:14.915000+00:00	48.154	7.656	1.1	MLv	4	None	EOST	manual	5	8	92.77	manual	Teningen	12
52bec38fd384a972e30857fd	2013-12-28T12:25:08.645000+00:00	47.589	7.602	1.1	MLv	1	operator assigned	EOST	manual	5	9	178.41	manual	Basel	4
52b8ab65d384a972e30857db	2013-12-23T21:28:25.097000+00:00	48.201	7.71	1.0	MLv	7	None	EOST	manual	7	14	95.11	manual	Ettenheim	10
52b6d232d384a972e30857c0	2013-12-22T11:49:32.060000+00:00	48.357	7.963	1.3	MLv	7	operator assigned	EOST	manual	5	10	94.42	manual	Offenburg	13
52b431c3d384a972e30857a4	2013-12-20T12:00:28.367000+00:00	48.018	7.687	1.5	MLv	10	None	EOST	manual	10	23	83.0	manual	Unterkrozingen	11
52b2bd3dd384a972e3085797	2013-12-19T00:58:09.069000+00:00	48.588	7.717	0.9	MLv	14	None	EOST	manual	7	14	139.65	manual	Strasbourg	2
52af953ad384a972e308575a	2013-12-17T00:03:42.966000+00:00	47.798	7.273	1.6	MLv	8	from location	EOST	manual	10	19	137.29	manual	Mulhouse	7
52aec0b8d384a972e308574c	2013-12-15T05:01:20.735000+00:00	47.556	7.618	1.1	MLv	2	operator assigned	EOST	manual	7	14	182.87	manual	Basel	3
52a7fffcd384a972e3085705	2013-12-11T06:01:00.643000+00:00	47.534	7.661	1.1	MLv	22	None	EOST	manual	7	13	225.48	manual	Basel	7
52a58dfdd384a972e30856de	2013-12-08T09:32:28.799000+00:00	48.014	7.619	0.3	MLv	3	None	EOST	manual	4	8	197.64	manual	Unterkrozingen	12
52a101e9d384a972e30856b9	2013-12-05T22:43:24.306000+00:00	48.042	7.534	2.1	MLv	10	from location	EOST	manual	13	24	106.21	manual	Colmar	13
529f05cbd384a972e30856a3	2013-12-04T10:35:15.478000+00:00	48.041	7.017	1.4	MLv	9	None	EOST	manual	9	18	172.79	manual	Guebwiller	19
529697d4d384a972e3085653	2013-11-28T01:07:43.859000+00:00	47.594	7.417	0.7	MLv	20	None	EOST	manual	4	6	193.8	manual	Basel	12
5294cb1ad384a972e3085645	2013-11-26T13:45:45.200000+00:00	48.444	8.139	0.9	MLv	21	None	EOST	manual	4	8	139.49	manual	Offenburg	15
5294a647d384a972e3085643	2013-11-26T13:45:05.065000+00:00	48.275	8.161	1.3	MLv	5	None	EOST	manual	6	10	103.04	manual	Elzach	13
52946805d384a972e308563f	2013-11-26T02:21:13.943000+00:00	48.0	7.832	0.3	MLv	10	None	EOST	manual	3	6	168.68	manual	Freiburg	2
52946937d384a972e3085640	2013-11-25T22:59:10.096000+00:00	48.013	7.802	0.7	MLv	17	None	EOST	manual	5	8	122.49	manual	Freiburg	4
528f4988d384a972e30855f2	2013-11-22T12:07:57.432000+00:00	47.661	8.077	1.3	MLv	0	None	EOST	manual	7	13	191.1	manual	Waldshut-Tiengen	11
528cbfdad384a972e30855d1	2013-11-20T13:55:45+00:00	48.27	8.027	1.4	MLv	12	None	EOST	manual	8	13	114.93	manual	Lahr	14
5289dc92d384a972e30855a2	2013-11-18T06:23:29.790000+00:00	48.303	7.587	0.6	MLv	10	None	EOST	manual	4	8	202.04	manual	Sélestat	11
527fa133d384a9403e2adc15	2013-11-07T02:19:48.956000+00:00	48.066	7.887	0.6	MLv	15	None	EOST	manual	4	8	118.22	manual	Freiburg	8
527fac8cd384a924a1fb6799	2013-11-06T21:26:31.461000+00:00	48.208	7.463	0.9	MLv	5	None	EOST	manual	8	15	82.54	manual	Colmar	16
5278bf99b6b71c10385febc7	2013-11-05T07:30:28.975000+00:00	48.157	8.042	1.2	MLv	7	None	EOST	manual	5	11	120.06	manual	Emmendingen	15
526e2ad6b6b71c10385feb4d	2013-10-25T15:21:59.358000+00:00	48.082	7.853	0.7	MLv	10	None	EOST	manual	5	10	125.52	manual	Freiburg	10
525e2f84b6b71c10385fe9cc	2013-10-12T04:11:30.137000+00:00	47.548	7.62	0.9	MLv	0	None	EOST	manual	4	8	219.8	manual	Basel	4
526a505eb6b71c10385feb32	2013-10-11T21:47:41.970000+00:00	48.077	7.809	1.0	MLv	0	None	EOST	manual	3	6	152.38	manual	Freiburg	10
525697a9b6b71c10385fe94d	2013-10-10T09:56:23.428000+00:00	48.505	7.81	1.3	MLv	4	None	EOST	manual	9	15	99.74	manual	Strasbourg	10
525200fcb6b71c10385fe906	2013-10-07T00:30:10.502000+00:00	48.234	7.726	1.1	MLv	0	from location	EOST	manual	9	18	71.26	manual	Ettenheim	7
525699a3b6b71c10385fe94e	2013-10-06T04:22:53.002000+00:00	48.45	7.792	0.2	MLv	21	None	EOST	manual	4	9	176.88	manual	Offenburg	12
5247ff1eb6b71c10385fe810	2013-09-29T10:19:42.007000+00:00	47.621	7.701	0.8	MLv	16	from location	EOST	manual	3	6	277.78	manual	Lörrach	3
524549bdb6b71c10385fe7f7	2013-09-27T09:01:12.347000+00:00	47.72	7.794	1.5	MLv	0	None	EOST	manual	7	13	171.05	manual	Lörrach	15
52454101b6b71c10385fe7f3	2013-09-27T08:23:52.037000+00:00	48.02	7.048	0.9	MLv	0	None	EOST	manual	6	10	125.85	manual	Guebwiller	16
5242888fb6b71c10385fe7a6	2013-09-25T06:52:28.656000+00:00	47.963	7.505	1.2	MLv	0	operator assigned	EOST	manual	10	19	96.39	manual	Unterkrozingen	15
52569ff9b6b71c10385fe951	2013-09-17T23:15:17.815000+00:00	47.964	8.152	0.7	MLv	16	None	EOST	manual	4	8	187.2	manual	Titisee-Neustadt	6
5256a150b6b71c10385fe952	2013-09-15T05:31:50.879000+00:00	48.286	8.038	0.4	MLv	0	None	EOST	manual	4	7	121.71	manual	Lahr	14
5256a2eab6b71c10385fe953	2013-09-08T16:18:34.685000+00:00	47.82	7.853	0.6	MLv	0	None	EOST	manual	4	8	292.48	manual	Zell im Wiesental	13
5228ee58b6b71c4af6617319	2013-09-05T20:47:32.541000+00:00	48.274	7.747	1.7	MLv	14	from location	EOST	manual	12	22	64.83	manual	Lahr	12
5256a601b6b71c10385fe954	2013-09-05T10:50:13.893000+00:00	48.17	7.698	1.0	MLv	10	operator assigned	EOST	manual	8	15	72.56	manual	Teningen	10
5225a0b2b6b71c4af66172d3	2013-09-02T13:34:42.064000+00:00	47.931	7.868	1.2	MLv	2	None	EOST	manual	5	10	221.07	manual	Freiburg	7
5256c3ddb6b71c10385fe955	2013-08-28T20:25:47.896000+00:00	48.058	7.888	0.4	MLv	0	None	EOST	manual	3	6	160.53	manual	Freiburg	7
526a4d19b6b71c10385feb2f	2013-08-28T11:02:35.011000+00:00	48.508	7.697	0.7	MLv	23	None	EOST	manual	4	8	139.48	manual	Strasbourg	9
521b8ce6b6b71c6867e44c98	2013-08-24T16:21:29.173000+00:00	47.661	7.494	1.4	MLv	4	None	EOST	manual	8	16	165.64	manual	Weil am Rhein	12
5256c50fb6b71c10385fe956	2013-08-24T07:13:17.055000+00:00	48.444	7.655	0.4	MLv	18	None	EOST	manual	5	9	180.17	manual	Illkirch-Graffenstaden	10
5256c690b6b71c10385fe958	2013-08-15T23:11:56.308000+00:00	47.598	7.589	0.7	MLv	9	None	EOST	manual	6	12	209.93	manual	Basel	5
526a4bdab6b71c10385feb2e	2013-08-15T19:30:17.144000+00:00	47.738	7.838	0.6	MLv	12	None	EOST	manual	4	8	248.17	manual	Schopfheim	10
52122a16b6b71c4616f9b77d	2013-08-11T00:18:45.911000+00:00	48.105	7.651	0.5	MLv	11	None	EOST	manual	5	10	89.01	manual	Breisach am Rhein	9
5236fbc8b6b71c4c1432c977	2013-08-05T00:26:04.145000+00:00	48.887	7.985	0.8	MLv	10	operator assigned	EOST	manual	9	18	152.79	manual	Rastatt	17
